OrderID,ProductCategory,QuantityReturned,PurchaseAmount,ReasonForReturn,CustomerAccountAge,PreviousReturns,PreviousFraudReports,DeliveryType,ReturnCondition,RefundIssued,fraud
4157,Electronics,5,310.5129056807184,No longer needed,702,9,2,Express,Defective,154.21414429928797,1
4158,Books,3,454.7280155699961,Wrong item,1433,9,0,Express,Unopened,551.7979281923392,1
4159,Books,1,142.73669147131292,Wrong item,798,10,0,Express,Damaged,595.6259179238632,0
4160,Clothing,7,386.51547846395624,Not as described,542,7,2,Standard,Damaged,288.0619657704799,0
4161,Books,6,361.0091879556172,No longer needed,1359,8,1,Express,Damaged,542.9076732760548,0
4162,Books,7,96.66020582824021,No longer needed,684,13,2,Standard,Defective,124.2894807467619,1
4163,Home & Garden,2,250.1426934004774,Not as described,1353,7,1,Express,Damaged,51.89032633746515,0
4164,Electronics,4,251.12244472526342,Did not like,353,6,2,Express,Defective,362.6021797620353,1
4165,Home & Garden,2,166.21367103519205,Defective,1051,9,2,Standard,Complete,593.0617513660616,1
4166,Books,8,394.3622319371818,Did not like,454,0,2,Express,Complete,359.29406999664087,1
4167,Clothing,7,464.4482491390873,Defective,509,0,1,Standard,Complete,589.280961742552,0
4168,Home & Garden,1,363.95478012935206,No longer needed,1322,13,0,Express,Complete,297.9113956125351,1
4169,Home & Garden,2,487.018271850951,Defective,528,10,0,Standard,Opened,260.12267196871187,1
4170,Beauty & Health,2,44.224866119173925,Defective,574,7,2,Standard,Opened,561.2682936985393,1
4171,Books,4,37.86688884290969,No longer needed,687,13,1,Express,Complete,76.84487470836618,0
4172,Clothing,3,449.05216519675844,Wrong item,1076,6,1,Standard,Complete,229.73327849834794,1
4173,Home & Garden,1,450.94417745436914,Defective,1016,1,0,Express,Unopened,293.9236931871169,1
4174,Home & Garden,2,71.41797684218353,Not as described,441,8,1,Standard,Damaged,97.81443809708652,0
4175,Clothing,9,191.57410355308383,Did not like,573,9,1,Standard,Unopened,334.4025425631489,1
4176,Books,1,420.98939749416957,No longer needed,496,6,2,Express,Unopened,256.4161199106752,1
4177,Beauty & Health,9,81.69952520079002,No longer needed,1168,14,1,Express,Unopened,290.33842541146964,0
4178,Home & Garden,7,148.3654748524194,Defective,1466,8,1,Express,Unopened,427.4815333899601,1
4179,Beauty & Health,2,346.87809769181746,Wrong item,790,10,2,Express,Unopened,88.69342284897263,1
4180,Electronics,2,491.311546149439,Wrong item,833,14,0,Standard,Unopened,578.9863631238737,1
4181,Books,5,402.6266432337883,Did not like,1140,0,0,Standard,Complete,337.33961896529223,0
4182,Electronics,5,393.11245895090593,Did not like,318,10,1,Express,Unopened,511.34600140490346,0
4183,Electronics,4,184.4780785717457,Wrong item,695,2,2,Standard,Opened,225.1724516277399,1
4184,Electronics,3,337.4446744023076,Wrong item,290,9,0,Express,Damaged,222.43513658947472,0
4185,Books,4,74.28237868679744,Wrong item,743,1,1,Standard,Opened,547.0976263328093,0
4186,Books,4,496.2881759280796,Defective,193,5,0,Express,Defective,114.61206120813469,0
4187,Clothing,2,250.6804725219153,Not as described,1218,9,1,Standard,Opened,107.07796675704795,1
4188,Beauty & Health,5,326.62777676690166,Did not like,1205,3,0,Standard,Defective,433.396599950705,0
4189,Beauty & Health,5,440.5625113670978,No longer needed,439,1,2,Standard,Complete,306.31504121118974,1
4190,Clothing,5,20.46318168491071,Wrong item,907,1,2,Express,Defective,444.52343750155376,0
4191,Clothing,1,488.47156524622784,Wrong item,459,5,0,Standard,Unopened,288.0957046918407,0
4192,Electronics,6,192.39646984169272,Not as described,211,8,2,Express,Unopened,166.45875962698827,0
4193,Clothing,2,183.00355586999666,Wrong item,402,5,0,Standard,Unopened,443.3850491080666,0
4194,Home & Garden,7,89.63040132447387,Did not like,150,3,0,Standard,Defective,71.48044373356223,0
4195,Beauty & Health,4,431.9285169360997,Wrong item,905,11,2,Standard,Defective,296.37913837587746,1
4196,Clothing,5,438.00297721627544,Not as described,800,14,1,Standard,Defective,302.25844210717776,0
4197,Home & Garden,5,29.594719493547323,Defective,760,8,2,Express,Damaged,92.86041064289327,0
4198,Home & Garden,5,46.74810601919184,Did not like,1404,1,1,Express,Damaged,182.8973311424191,0
4199,Home & Garden,2,460.80399710416185,Defective,1236,5,1,Standard,Damaged,192.98428367386424,0
4200,Home & Garden,5,78.97670349315275,No longer needed,135,6,1,Express,Unopened,541.1447188665372,1
4201,Electronics,3,318.04518270414025,Not as described,722,12,0,Express,Complete,331.95201236570074,1
4202,Home & Garden,4,317.43221608079165,No longer needed,782,2,1,Standard,Opened,418.92002637239153,1
4203,Electronics,2,437.47056085215405,No longer needed,1201,3,1,Standard,Damaged,80.20009969455728,0
4204,Electronics,4,294.8739706043256,No longer needed,948,6,2,Standard,Opened,106.91405558907095,1
4205,Home & Garden,9,228.32547742910182,No longer needed,1059,8,0,Standard,Damaged,359.8536163619199,1
4206,Beauty & Health,8,487.70277564370184,Not as described,144,14,0,Express,Defective,509.3141304460751,0
4207,Home & Garden,3,129.8314284795056,Defective,972,4,1,Standard,Defective,79.13940035758912,1
4208,Home & Garden,1,146.10464848792796,Wrong item,1051,10,2,Standard,Unopened,590.9102709233911,0
4209,Home & Garden,1,60.689434303331836,No longer needed,1427,12,1,Express,Unopened,536.9932396743093,1
4210,Beauty & Health,6,488.15207223437324,Wrong item,753,1,0,Standard,Opened,530.2303446135104,1
4211,Books,3,359.0529002420554,Wrong item,114,7,2,Standard,Unopened,54.77072387705049,0
4212,Books,4,25.806601995872498,No longer needed,739,8,0,Express,Complete,273.5158104136583,0
4213,Electronics,1,358.070733237938,Did not like,266,10,0,Express,Complete,487.6705374353657,1
4214,Electronics,8,213.98533333457232,Wrong item,162,10,0,Standard,Complete,467.23250234188123,0
4215,Beauty & Health,1,484.4238520329639,Did not like,302,1,0,Express,Unopened,240.10252778927625,1
4216,Clothing,5,153.14600103794868,Defective,1280,9,0,Standard,Damaged,532.7018699720896,1
4217,Books,6,360.9374425826712,Wrong item,377,9,2,Express,Opened,399.83280912419843,0
4218,Electronics,2,321.16839217970994,Not as described,1224,0,2,Express,Opened,596.6725186495167,0
4219,Books,7,25.78398795019938,Defective,994,3,0,Standard,Opened,234.09874420366958,0
4220,Beauty & Health,7,444.9041260795393,Defective,1292,12,1,Standard,Damaged,403.9512075561687,0
4221,Beauty & Health,1,87.01407696942391,Did not like,502,0,1,Standard,Unopened,283.4699420937836,1
4222,Clothing,4,338.5226139189599,No longer needed,1264,0,0,Standard,Damaged,406.154972364136,0
4223,Clothing,4,392.2632563812587,Not as described,446,4,2,Express,Defective,192.87303100767863,1
4224,Beauty & Health,5,322.84527031926126,Not as described,886,6,1,Standard,Damaged,260.36207413839475,0
4225,Electronics,1,66.61465640655628,Did not like,1075,2,2,Standard,Unopened,562.7263297744952,0
4226,Books,1,488.0859854022517,Did not like,933,6,2,Standard,Damaged,208.98285876327046,0
4227,Home & Garden,7,133.67259897018673,Defective,292,4,1,Express,Unopened,391.3869992149595,1
4228,Clothing,9,321.3750895730571,Did not like,998,9,1,Standard,Damaged,555.2238010909366,0
4229,Home & Garden,1,402.64546796542936,No longer needed,251,10,2,Express,Damaged,314.56133732403276,1
4230,Electronics,2,470.8332847551256,Defective,485,7,1,Standard,Opened,432.30136174824383,1
4231,Clothing,6,309.92505404283577,Defective,1331,6,0,Express,Opened,461.42645974104823,1
4232,Home & Garden,6,144.3459915982955,Defective,1088,0,1,Express,Opened,349.2604217459612,1
4233,Electronics,2,421.5867283553439,Not as described,1201,12,2,Express,Unopened,258.4000521603559,1
4234,Books,9,98.34558365603431,Not as described,271,0,2,Express,Complete,494.6343244600422,1
4235,Electronics,4,30.695565474113895,Defective,436,6,2,Express,Complete,354.7644166757314,0
4236,Clothing,7,455.9114520523528,No longer needed,991,5,2,Standard,Complete,113.87550721551874,0
4237,Beauty & Health,6,296.18669986621086,Wrong item,704,8,2,Express,Complete,530.9995508957062,1
4238,Books,3,53.427915589432956,Defective,588,7,2,Express,Unopened,213.5946636767819,1
4239,Home & Garden,8,298.2701058190425,Did not like,765,12,0,Express,Opened,321.3930089854342,0
4240,Clothing,7,89.60680079477534,Wrong item,205,13,2,Standard,Opened,167.59356874560348,0
4241,Beauty & Health,9,35.06528307049523,Not as described,969,5,2,Standard,Opened,320.9624344077654,0
4242,Electronics,3,75.93154279556201,Not as described,1332,5,0,Express,Unopened,121.08894647426719,1
4243,Beauty & Health,1,392.0515656828657,Wrong item,1471,8,2,Standard,Damaged,361.4446271780148,1
4244,Clothing,2,382.71723431052794,Did not like,451,11,2,Standard,Defective,337.5291983769941,1
4245,Clothing,1,310.0727047593359,Not as described,947,3,0,Standard,Unopened,500.12765877610934,1
4246,Beauty & Health,5,120.47757915814674,Not as described,147,8,1,Standard,Damaged,357.94473320062895,1
4247,Electronics,2,374.7041915817481,Defective,1369,10,1,Standard,Opened,274.80913260131257,1
4248,Beauty & Health,3,215.86172826323246,No longer needed,130,10,2,Standard,Opened,306.4846848592453,1
4249,Clothing,8,265.1617362206432,Did not like,574,7,1,Standard,Complete,382.6038176446382,0
4250,Clothing,5,450.86753279663424,Defective,576,2,1,Express,Complete,511.76802513109953,1
4251,Home & Garden,4,239.77161139430018,No longer needed,1380,10,0,Standard,Damaged,72.95217634250882,0
4252,Home & Garden,5,320.6557538487155,Not as described,1249,3,1,Express,Defective,559.6269915701332,1
4253,Books,6,481.6407160821958,No longer needed,318,6,2,Express,Damaged,96.13526820967238,1
4254,Clothing,7,236.66715144031875,Not as described,344,2,0,Standard,Damaged,239.58503855220508,1
4255,Home & Garden,9,289.1493911324913,Defective,542,12,1,Standard,Defective,234.89860921028466,0
4256,Beauty & Health,1,300.519019944055,Not as described,600,2,2,Standard,Damaged,342.461495034654,0
4257,Electronics,4,135.54154825892206,No longer needed,1350,7,0,Standard,Damaged,245.06375670086524,0
4258,Beauty & Health,9,373.7225898958172,Defective,997,4,2,Express,Unopened,170.59859073455044,0
4259,Electronics,5,368.78577357144684,No longer needed,868,11,1,Standard,Defective,183.8832369575426,0
4260,Home & Garden,8,122.50723591792737,No longer needed,354,4,2,Express,Opened,591.9122308908641,1
4261,Books,1,26.402261520566057,Wrong item,169,7,1,Standard,Complete,510.15335085576737,1
4262,Beauty & Health,4,499.49195387285744,Not as described,554,5,1,Standard,Opened,493.0099626234063,1
4263,Beauty & Health,9,299.162111821131,Not as described,677,4,1,Express,Opened,280.59905411971283,1
4264,Beauty & Health,1,106.89538034048064,No longer needed,1125,0,1,Express,Complete,564.900547270082,0
4265,Electronics,1,156.11143160704611,Not as described,594,4,1,Express,Complete,84.49407918776677,0
4266,Home & Garden,4,316.54018026036795,Did not like,424,7,0,Standard,Damaged,118.92216401261749,0
4267,Beauty & Health,3,86.05547890307858,Not as described,880,13,1,Express,Defective,185.6966692440979,1
4268,Beauty & Health,7,37.8947058122991,Defective,502,8,0,Express,Complete,402.9320881909422,0
4269,Books,3,403.27032053827685,Not as described,950,5,2,Express,Defective,141.77052295201167,1
4270,Books,1,363.60619728892004,Did not like,228,10,2,Standard,Damaged,234.799480689772,0
4271,Home & Garden,2,168.6087911038321,No longer needed,245,12,0,Express,Opened,147.46932599518564,1
4272,Home & Garden,4,48.07586133179319,Not as described,1219,14,0,Express,Complete,489.81594556757886,1
4273,Clothing,1,253.41003720707727,Defective,600,12,2,Standard,Complete,550.051725993228,1
4274,Books,1,152.56941916426828,Did not like,107,9,0,Express,Damaged,517.7257593589732,0
4275,Clothing,8,210.9340243105509,Wrong item,319,2,0,Express,Defective,65.02626767046503,1
4276,Electronics,7,151.50528626028938,No longer needed,824,7,1,Express,Defective,224.46234129014854,0
4277,Clothing,8,104.12845756444368,No longer needed,201,12,2,Express,Unopened,400.67033258102117,1
4278,Beauty & Health,4,205.75509768146665,No longer needed,873,4,0,Standard,Opened,50.38159766926163,0
4279,Clothing,6,483.14917926935135,Did not like,101,1,0,Express,Unopened,460.4974835870628,0
4280,Home & Garden,3,147.7893761647842,Not as described,794,0,0,Standard,Defective,527.8307637397587,0
4281,Electronics,8,181.26398914255256,Not as described,870,10,1,Express,Unopened,92.66954285730722,0
4282,Beauty & Health,4,178.0361760918227,Not as described,933,7,2,Standard,Defective,287.17198108237085,1
4283,Clothing,3,250.53863349945934,Not as described,839,1,2,Standard,Complete,216.5519234810123,1
4284,Electronics,4,424.8826586205361,No longer needed,299,10,0,Standard,Damaged,570.8166422207381,1
4285,Electronics,6,213.0188439438296,Wrong item,125,2,0,Standard,Unopened,228.60408979536044,0
4286,Beauty & Health,7,406.95102273586014,No longer needed,1043,8,1,Express,Complete,369.5151507476972,0
4287,Clothing,7,75.20581252761784,Wrong item,1473,0,0,Standard,Complete,54.98324466724098,1
4288,Electronics,4,449.5554582474143,Wrong item,201,7,0,Standard,Damaged,510.13146358009556,1
4289,Electronics,8,108.94596009148859,Not as described,1062,11,1,Express,Damaged,66.1075224763861,1
4290,Books,7,38.816719559613176,Defective,1454,1,0,Standard,Complete,363.0775239474734,0
4291,Electronics,2,96.0101505809904,Did not like,956,7,2,Express,Complete,457.39224396404893,1
4292,Books,8,111.55989981951294,Defective,471,13,2,Standard,Unopened,268.14323414555133,1
4293,Clothing,9,264.0819812544123,Wrong item,296,1,2,Express,Unopened,67.41697689948018,1
4294,Clothing,5,235.97038052146675,Defective,609,6,1,Express,Opened,545.396432494244,0
4295,Clothing,4,363.61972012722015,Wrong item,1114,2,1,Standard,Opened,251.34081020022612,1
4296,Home & Garden,4,44.45652118095847,No longer needed,1153,3,2,Express,Complete,306.3885220012706,0
4297,Clothing,4,258.8990006605205,No longer needed,1022,11,2,Standard,Opened,497.19421751587527,1
4298,Electronics,6,179.5861889232228,Not as described,398,14,1,Standard,Complete,413.3678376899272,1
4299,Beauty & Health,4,322.73903940368405,Did not like,1256,10,0,Standard,Damaged,228.95344544488074,0
4300,Books,7,40.97586758000885,No longer needed,1431,0,0,Express,Damaged,347.3524195694786,0
4301,Home & Garden,7,36.768708280716496,Did not like,120,11,1,Express,Unopened,101.68012840025231,1
4302,Clothing,5,225.08076867022237,Not as described,1164,9,2,Standard,Defective,314.64338353836797,1
4303,Clothing,5,409.4429500167257,Did not like,1063,0,1,Express,Complete,285.5542280523109,1
4304,Beauty & Health,8,342.1251507849318,No longer needed,1066,12,2,Express,Unopened,467.97052328808667,1
4305,Beauty & Health,7,28.018924117551638,No longer needed,1431,11,1,Standard,Opened,489.99904059993077,1
4306,Home & Garden,7,105.66660522277873,Defective,558,10,1,Express,Complete,529.7387868991325,0
4307,Books,6,128.83110296837262,Defective,613,9,1,Express,Unopened,521.4810192241071,0
4308,Clothing,7,223.06828522169346,Defective,1167,14,1,Standard,Opened,599.0907624983637,1
4309,Home & Garden,7,301.6235282824638,Did not like,140,11,1,Standard,Complete,439.10097663534066,1
4310,Electronics,2,123.90088347069904,No longer needed,937,10,1,Express,Unopened,391.40130750297544,0
4311,Electronics,2,203.6068277467029,Not as described,362,7,2,Express,Defective,130.94702913027191,0
4312,Home & Garden,7,300.2928291170068,Wrong item,1417,7,2,Express,Unopened,307.4880903773036,0
4313,Clothing,7,204.04894587279153,No longer needed,784,1,0,Standard,Complete,286.7501247512667,0
4314,Home & Garden,7,88.72132226462344,Defective,1132,3,1,Express,Opened,454.02958075256674,0
4315,Clothing,5,255.99734025834732,Defective,1176,1,0,Express,Complete,201.0731615193293,0
4316,Beauty & Health,1,175.5172140578266,Did not like,1122,12,0,Express,Complete,528.9659264057163,1
4317,Home & Garden,2,434.8104140263211,Defective,227,14,1,Standard,Unopened,170.89820400445313,1
4318,Clothing,9,392.2999558850405,Did not like,630,7,1,Express,Complete,315.9662872932394,0
4319,Home & Garden,8,111.33204427217093,Not as described,743,6,0,Express,Damaged,569.3910907799327,1
4320,Home & Garden,8,93.2651798388053,Defective,624,6,0,Standard,Defective,239.18953366245728,1
4321,Clothing,1,186.88480319096,Did not like,856,9,1,Express,Opened,450.37651711400656,0
4322,Clothing,6,217.84376021292434,Defective,1065,14,1,Express,Defective,234.59063891349368,0
4323,Books,9,467.3687126358695,Did not like,1263,14,1,Standard,Unopened,332.91925188903605,0
4324,Home & Garden,8,164.77795380095984,No longer needed,993,2,2,Express,Unopened,476.59995601794475,1
4325,Electronics,3,436.440489424876,Did not like,858,11,0,Express,Damaged,498.0169628472126,1
4326,Home & Garden,4,262.54845408978355,Wrong item,331,10,0,Standard,Unopened,513.3696157951086,1
4327,Home & Garden,3,445.09938826754706,Not as described,1032,4,0,Express,Unopened,104.75185230525454,1
4328,Clothing,6,356.9378131177215,No longer needed,187,13,2,Express,Unopened,520.1856536454736,1
4329,Home & Garden,9,360.0267046924971,Not as described,865,0,0,Express,Defective,130.50726067678187,1
4330,Home & Garden,8,269.022793998151,No longer needed,736,9,1,Express,Damaged,200.04683698933016,0
4331,Electronics,4,423.3459399575071,Defective,300,10,2,Express,Complete,584.0997806358763,0
4332,Clothing,2,142.1239065160139,Did not like,1085,13,0,Express,Opened,129.32053341467292,0
4333,Home & Garden,8,455.5286103280971,Defective,460,3,2,Standard,Damaged,188.09595314821695,1
4334,Beauty & Health,8,325.65241041726426,Not as described,231,3,2,Standard,Defective,234.6797702985484,1
4335,Books,6,230.58027271641234,Not as described,276,0,1,Standard,Complete,493.40797995913795,0
4336,Electronics,8,491.45115363946735,No longer needed,1175,11,2,Standard,Complete,226.4835164060373,1
4337,Home & Garden,9,433.76677131758726,Not as described,121,6,1,Express,Opened,504.28758248925584,1
4338,Beauty & Health,1,390.5700861592158,Did not like,752,4,1,Standard,Complete,163.07632646628997,0
4339,Home & Garden,9,151.47318611309305,Not as described,1442,0,0,Standard,Damaged,380.5601977671908,0
4340,Home & Garden,2,487.3955362075509,Defective,882,4,1,Standard,Complete,577.8504330720882,1
4341,Clothing,1,376.6340013564588,Did not like,267,7,0,Standard,Defective,72.56178960781315,0
4342,Clothing,8,310.5042963339399,Not as described,1161,9,0,Express,Complete,549.7078042160394,0
4343,Clothing,8,462.4636299263998,Wrong item,972,7,0,Express,Defective,140.6616187477548,1
4344,Beauty & Health,4,97.84720732598201,Wrong item,1039,12,1,Express,Complete,369.5321125636959,1
4345,Home & Garden,8,86.72770532685284,Defective,1496,1,0,Standard,Opened,76.84194834685096,1
4346,Books,7,290.5824389075649,No longer needed,731,12,1,Standard,Damaged,364.21363371290175,1
4347,Electronics,2,47.22252638389314,No longer needed,933,0,1,Standard,Defective,388.25535930381716,0
4348,Clothing,5,338.7136936961675,Not as described,1289,1,0,Standard,Complete,494.2165365073339,0
4349,Clothing,4,135.5557462954975,Did not like,821,5,1,Express,Unopened,278.849974526589,0
4350,Home & Garden,3,77.13275741267425,No longer needed,1198,12,0,Express,Unopened,553.6621989481428,0
4351,Home & Garden,1,216.55800789990946,Wrong item,539,4,0,Standard,Damaged,253.72108294001657,0
4352,Beauty & Health,5,243.65582065547056,No longer needed,1388,3,0,Express,Defective,100.37416964574875,1
4353,Beauty & Health,8,101.83273467011412,Wrong item,342,7,2,Standard,Opened,262.716536019862,0
4354,Clothing,9,39.936930058943446,No longer needed,700,14,1,Standard,Opened,218.4461522468443,1
4355,Home & Garden,7,218.74668379463054,Defective,861,4,2,Express,Damaged,295.5382250689414,0
4356,Books,1,384.57264127444637,Did not like,642,3,2,Express,Opened,159.76537792722513,0
4357,Electronics,1,439.61588988849036,Not as described,376,12,1,Standard,Complete,253.68762620755575,0
4358,Home & Garden,1,66.82318118196787,Wrong item,649,10,1,Standard,Damaged,537.4327413897944,0
4359,Home & Garden,2,271.8442222454024,No longer needed,1431,7,0,Express,Defective,408.8504831294106,1
4360,Beauty & Health,1,146.43343462706468,Not as described,502,11,2,Express,Opened,158.96571575266756,0
4361,Electronics,4,199.82425740937592,Wrong item,749,0,1,Standard,Complete,79.08119260238496,0
4362,Clothing,9,468.05207828475505,Wrong item,1096,8,0,Standard,Opened,169.16160335264897,1
4363,Home & Garden,4,188.99589101391052,Defective,175,1,1,Express,Damaged,275.04210411283844,1
4364,Clothing,4,195.36604648559688,No longer needed,438,13,1,Express,Damaged,251.92242796368402,1
4365,Home & Garden,7,120.50999635759581,Not as described,864,13,0,Standard,Opened,516.667662119899,0
4366,Clothing,9,480.80884065241065,No longer needed,1202,7,1,Express,Damaged,372.28575130147505,1
4367,Electronics,7,239.11393119693602,No longer needed,137,8,0,Standard,Unopened,513.3683207624233,0
4368,Beauty & Health,1,293.7882243472462,Did not like,417,9,2,Express,Damaged,599.3824115314492,0
4369,Electronics,1,237.52068430467187,Wrong item,1451,7,0,Standard,Defective,209.68862000353175,1
4370,Books,4,141.4011568466548,Wrong item,1286,8,1,Express,Opened,312.6004819546557,0
4371,Beauty & Health,4,408.9980543076737,Did not like,1481,3,2,Standard,Unopened,438.05443615430977,0
4372,Electronics,1,33.66618842087416,Did not like,739,10,2,Express,Opened,331.4645615594729,1
4373,Books,6,351.316846444013,No longer needed,769,1,0,Standard,Damaged,229.75243307586138,0
4374,Home & Garden,2,305.25094908768915,Wrong item,428,2,0,Express,Unopened,498.9132060667674,1
4375,Home & Garden,5,89.2547123305996,Not as described,575,12,0,Express,Opened,540.8355737485437,0
4376,Clothing,8,99.63442126433092,Defective,1275,7,2,Express,Damaged,203.02832481697777,1
4377,Beauty & Health,3,336.4282821924173,Did not like,637,4,0,Express,Damaged,204.80125751051656,1
4378,Home & Garden,9,169.82661999837032,Not as described,442,10,1,Express,Opened,362.09569338563034,1
4379,Beauty & Health,7,147.554277519526,Not as described,1290,3,2,Express,Opened,499.0135143001425,0
4380,Home & Garden,9,48.394925857894066,No longer needed,239,2,0,Standard,Opened,335.95853859244784,0
4381,Clothing,1,387.9118828749364,Did not like,1352,10,2,Standard,Unopened,83.02727303419083,0
4382,Electronics,5,443.68252894430975,Not as described,172,2,1,Standard,Unopened,212.25253204783945,1
4383,Clothing,3,413.5252888283522,Defective,527,9,1,Express,Defective,326.56713427497635,1
4384,Books,4,243.69637736001772,Not as described,1422,14,1,Standard,Unopened,455.17621244835954,1
4385,Home & Garden,4,276.29907611867,Defective,1359,9,0,Express,Damaged,476.22010728509787,1
4386,Books,7,136.29257311265042,Defective,1082,6,0,Standard,Unopened,463.7683381820126,0
4387,Books,8,102.97027492101735,Defective,699,10,2,Standard,Opened,102.15276524884774,0
4388,Beauty & Health,5,415.04056394784544,Did not like,196,13,0,Express,Opened,388.79963929895496,0
4389,Home & Garden,7,403.2051970615185,Defective,577,11,2,Express,Unopened,283.98821162217666,0
4390,Books,3,393.1327176497082,Did not like,1121,7,0,Express,Damaged,222.43819549892885,0
4391,Electronics,3,242.4124670708647,Not as described,590,12,1,Express,Defective,505.1847839749101,0
4392,Books,3,434.9637252053884,Defective,1419,4,0,Express,Opened,247.10641476111596,1
4393,Electronics,4,464.59139328839103,Wrong item,505,7,0,Express,Complete,150.3831570573251,1
4394,Beauty & Health,6,177.60528543365348,Not as described,814,12,0,Standard,Defective,432.6561137787982,0
4395,Books,5,127.8533560545708,Wrong item,546,8,1,Express,Complete,124.5293921641018,0
4396,Clothing,8,242.84625477247192,Wrong item,798,3,2,Express,Complete,211.63505705572405,0
4397,Beauty & Health,5,106.0766512038044,No longer needed,1398,1,0,Standard,Complete,294.4473979668386,1
4398,Electronics,5,444.3213848671505,Did not like,1143,4,1,Standard,Opened,127.92016639213215,0
4399,Beauty & Health,2,182.23544003732934,No longer needed,684,1,0,Standard,Opened,208.029141394779,1
4400,Books,5,296.56245753947684,Did not like,526,9,0,Standard,Complete,402.88580223389715,1
4401,Home & Garden,7,305.46535803542,No longer needed,1053,1,1,Standard,Complete,356.57307126861076,0
4402,Home & Garden,2,267.19418256603024,Not as described,949,5,0,Standard,Defective,514.3540348763563,1
4403,Electronics,6,95.13234052308718,Wrong item,1484,9,0,Standard,Opened,127.48984341622678,1
4404,Electronics,7,495.6803072448182,Not as described,1433,10,0,Standard,Complete,525.1240842468974,0
4405,Home & Garden,5,102.84955003574225,Did not like,693,9,0,Standard,Damaged,91.59050076792298,1
4406,Electronics,9,380.7235330740367,Wrong item,455,0,0,Express,Opened,458.8808769665837,0
4407,Beauty & Health,4,399.85417954647636,Wrong item,126,1,1,Express,Opened,163.79271402262617,0
4408,Clothing,1,89.67858001341088,Did not like,1170,4,1,Express,Damaged,546.7020742920496,0
4409,Clothing,8,467.91848554394255,Not as described,555,9,0,Express,Complete,72.85774135330615,0
4410,Beauty & Health,8,254.1242060613096,Wrong item,211,4,0,Standard,Unopened,369.1330051921566,1
4411,Clothing,7,321.8638201124896,Not as described,846,9,2,Standard,Opened,57.05385610105234,1
4412,Books,8,328.24930689670214,Not as described,474,11,1,Standard,Complete,454.82177486555315,0
4413,Beauty & Health,2,262.3784602843043,Not as described,1438,2,0,Standard,Damaged,68.55718382060456,1
4414,Electronics,3,88.17058117815378,Wrong item,944,4,2,Express,Damaged,449.93498886460884,0
4415,Beauty & Health,9,380.8416117878236,Defective,225,8,1,Standard,Opened,494.6882076553896,1
4416,Home & Garden,1,299.2572008592763,No longer needed,1130,1,2,Express,Damaged,542.5397097475859,0
4417,Electronics,8,76.96669532354407,Did not like,661,12,2,Express,Damaged,247.679187477696,1
4418,Home & Garden,8,356.1545449441321,Not as described,1483,5,0,Express,Complete,348.38801135911444,1
4419,Electronics,7,357.32636518711547,Wrong item,677,14,0,Express,Damaged,453.4406805448755,1
4420,Clothing,5,283.2734941260393,Did not like,461,7,1,Express,Unopened,501.4036851066362,0
4421,Beauty & Health,4,63.46342893995265,Defective,778,2,2,Express,Complete,480.5639208313833,0
4422,Books,6,189.26913494563004,Defective,1082,13,2,Express,Complete,516.290944238842,0
4423,Electronics,1,44.44357166081646,Wrong item,863,1,0,Standard,Opened,543.703939899752,0
4424,Electronics,5,249.24608903666785,Not as described,874,10,1,Standard,Complete,407.67530285756476,0
4425,Home & Garden,4,455.0946233091408,Defective,1387,0,0,Express,Opened,145.687524802017,0
4426,Clothing,4,21.08143165420339,Defective,899,12,1,Standard,Damaged,508.4145338256977,1
4427,Home & Garden,7,147.98655346035787,Defective,374,0,2,Standard,Defective,304.80793069431786,0
4428,Home & Garden,9,403.9323685510808,Wrong item,495,10,1,Express,Unopened,77.8547529968949,1
4429,Clothing,8,24.73320023437113,Did not like,1436,3,2,Express,Unopened,394.3449516567398,0
4430,Books,8,24.88324978208322,No longer needed,1005,11,1,Express,Damaged,450.1091716629337,0
4431,Home & Garden,5,313.19292132531154,Wrong item,591,5,0,Express,Defective,301.8216471849893,0
4432,Home & Garden,6,398.81588326332053,Not as described,476,6,0,Express,Complete,328.6678904761598,1
4433,Electronics,2,392.7226003840019,Wrong item,758,12,0,Standard,Defective,352.48793436121866,0
4434,Clothing,3,394.1974499596577,Wrong item,640,7,1,Express,Complete,188.87440723336184,1
4435,Beauty & Health,5,193.28304551247953,No longer needed,938,7,2,Standard,Complete,255.69109927107547,0
4436,Books,2,443.7075892517402,No longer needed,419,9,0,Standard,Complete,493.7872910852382,0
4437,Books,3,26.16108867043371,No longer needed,324,13,1,Express,Defective,66.45161693826128,0
4438,Clothing,4,169.85059365070418,Did not like,555,0,1,Express,Damaged,356.29430949737014,1
4439,Electronics,6,181.85009352098714,Wrong item,750,11,0,Standard,Complete,67.48000123487543,0
4440,Electronics,5,99.47414039337974,Not as described,1412,7,0,Standard,Damaged,160.90089096424703,0
4441,Clothing,4,181.38846703620763,No longer needed,1404,11,0,Standard,Complete,255.09174703395814,0
4442,Electronics,2,301.2243824250123,No longer needed,516,9,0,Express,Damaged,152.54068236685515,0
4443,Books,5,269.73407009474363,Wrong item,903,0,1,Express,Damaged,516.6817694113677,1
4444,Books,5,173.32513212057913,Not as described,878,2,2,Standard,Damaged,528.6127618019439,1
4445,Beauty & Health,7,379.67720656757865,No longer needed,897,13,2,Express,Opened,134.1562274471027,0
